page,sn,code,descr,description_ar,qty,uom,uc,tc,brand_clean,coo_clean,probable_price_sar,confidence,source_name,source_url,justification_ar,priced,needs_review
73,1996,scan13s,"bender,sheet,2.25mm جاص ةيانت",ماكينة ثني صفائح معدنية سماكة 2.25 ملم من سكانتول.,2.0,EA,6500.0,13000.0,SCANTOOL,UNKNOWN,7800,منخفض,Hytek Marketing - Scantool sheet metal bending machines,https://hytekmarketing.biz/products/product-detail/bending-rollers,لا توجد قائمة سعر علنية للموديل بالتحديد؛ استُخدم نفس هامش السعر (نحو 20%) فوق التكلفة الداخلية 6500 لمعدات الثني الأكبر سعة.,True,False
73,1997,PSD14,"grinder ,with stand خلج ةنيكام",ماكينة جلخ صناعية مع حامل (ستاند) من سكانتول.,2.0,EA,9000.0,18000.0,SCANTOOL,UNKNOWN,10500,منخفض,Scantool.dk - Industrial belt grinder category,https://scantool.dk/en/product/industrial-belt-grinder-for-workshops-and-industry,سكانتول تنتج فعلاً مطاحن/جلاخات صناعية بأسعار تصل لآلاف الدولارات (مثال مماثل بيع بـ5485 دولار لموديل مختلف)؛ التقدير هنا هامش معتدل فوق التكلفة الداخلية 9000 لعدم توفر سعر مطابق تماماً.,True,False
73,1998,PSD10,"grinder ,with stand خلج ةنيكام",ماكينة جلخ صناعية مع حامل (ستاند) من سكانتول، طراز أصغر.,4.0,EA,8500.0,34000.0,SCANTOOL,UNKNOWN,9800,منخفض,Scantool.dk - Industrial belt grinder category,https://scantool.dk/en/product/industrial-belt-grinder-for-workshops-and-industry,نفس منطق التقدير للموديل الأكبر (PSD14) لكن بسعة أصغر، بهامش معتدل فوق التكلفة الداخلية 8500.,True,False
73,1999,SB30,"DRILL PRESS,GEAR TYPE,32MM مم32 ةرجش ليرد",مثقاب عمودي (دريل برس) ذو ناقل تروس سعة 32 ملم من سكانتول.,0.0,EA,9000.0,0.0,SCANTOOL,UNKNOWN,10500,منخفض,Scantool.dk - Geared drill press (SB32),https://scantool.dk/en/product/geared-drill-press,سكانتول/KEF لديها فعلاً موديل مشابه (SB 32) بنفس الفئة، لكن دون سعر علني؛ استُخدم هامش معتدل فوق التكلفة الداخلية 9000.,True,False
73,2000,ARBOGA,,قطعة غيار أو أداة عامة مرتبطة بماكينة ARBOGA من ماركة SCANTOOL.,2.0,E A,0.0,0.0,S C A N T O O L,DENMARK,150,منخفض,estimated from category benchmark,https://www.amazon.sa/-/en/b?ie=UTF8&node=16620999031,سعر تقديري عام لعدم وضوح طبيعة المنتج بدقة، استنادًا إلى معيار أسعار قطع غيار وأدوات الماكينات الصناعية العامة.,True,False
73,2001,ARBOGA,"8"" BENCH W/O STAND-B/WHITE",مثقاب منضدي (بنش درل) 8 بوصة بدون حامل من أربوغا/سكانتول.,3.0,EA,2500.0,7500.0,SCANTOOL,DENMARK,2900,منخفض,Arboga.dk - Geared drill press,https://arboga.dk/en/product/812,أربوغا علامة تابعة لمجموعة سكانتول ولديها فعلاً مثاقب منضدية مشابهة، لكن دون سعر علني لهذا الموديل بالتحديد؛ استُخدم هامش معتدل فوق التكلفة الداخلية 2500.,True,False
73,2002,36MM,MAGNETIC DRILL,مثقاب مغناطيسي سعة 36 ملم من سكانتول.,0.0,EA,3500.0,0.0,SCANTOOL,DENMARK,3800,متوسط,Albawardi Tools - RHINO Magnetic Drilling Machine (مرجع مقارن),https://albawarditools.com/product/rhino-magnetic-drilling-machine-up-to-50mm-220v/,مثقاب مغناطيسي بسعة مماثلة (RHINO حتى 50 ملم) يباع في السعودية بحوالي 2749 ريال؛ نظراً لأن سكانتول علامة أوروبية أعلى فئة، قُدّر السعر أعلى قليلاً وقريباً من التكلفة الداخلية 3500.,True,False
73,2003,50MM,MAGNETIC DRILL,مثقاب مغناطيسي سعة 50 ملم من سكانتول.,0.0,EA,6500.0,0.0,SCANTOOL,DENMARK,6800,متوسط,Albawardi Tools - RHINO Magnetic Drilling Machine (مرجع مقارن),https://albawarditools.com/product/rhino-magnetic-drilling-machine-up-to-50mm-220v/,مثقاب مغناطيسي بنفس السعة (50 ملم) من علامة اقتصادية يباع بالسعودية بحوالي 2749 ريال؛ الفارق هنا يعكس كون سكانتول علامة صناعية أوروبية أعلى سعراً، فقُدّر السعر قريباً من التكلفة الداخلية 6500.,True,False
73,2004,BAND,BAND SAWI BLADE,شفرة منشار شريطي (بند سو) لقطع المعادن.,17.0,EA,220.0,3740.0,SCANTOOL,DENMARK,230,متوسط,Home Depot - Band Saw Blades category,https://www.homedepot.com/b/Tools-Power-Tool-Accessories-Saw-Blades-Band-Saw-Blade/N-5yc1vZc2jk,شفرات مناشير الحديد الصناعية تبدأ من حوالي 37 دولار للشفرات القياسية وترتفع للأطوال الأكبر؛ السعر التقديري يتسق مع التكلفة الداخلية 220 لشفرة منشار شريطي صناعي.,True,False
73,2623,HR-705,RIVETERماشرب ةيدارز,مسدس بريّة (رزّاز) يدوي لتثبيت المسامير.,4.0,EA,45.0,180.0,SCS,USA,55,منخفض,estimated from category benchmark,https://www.amazon.sa/-/en/b?ie=UTF8&node=16620567031,مسدس بريّة يدوي (رزّاز) لتثبيت المسامير البرشامية.,True,False
73,2005,6031,TIG TORCH SR17-35/50 جيت شروت,رأس لحام (تورش) تيج طراز SR17 موصلة 35/50 من سولتر.,50.0,EA,300.0,15000.0,SOLTER,SPAIN,330,مرتفع,Solter.com - رأس لحام تيج SR-17V D35/50 (06031),https://www.solter.com/en_GB/shop/06031-torch-4m-tig-sr-17v-d35-50-40302,سعر رسمي فعلي من موقع الشركة المصنعة سولتر لنفس الرمز بالضبط (06031)، وهو 81.50 يورو، وبعد التحويل يقارب 330 ريال، أعلى قليلاً من التكلفة الداخلية 300.,True,False
73,2006,SB-1000T,WELDING M/C 160A تربما160 ماحل ةنيكام,ماكينة لحام قوسي (ترانسفورمر) محمولة سعة 160 أمبير من سولتر.,12.0,EA,675.0,8100.0,SOLTER,SPAIN,700,متوسط,Amazon.es - Solter SB-1000T Welding Transformer (فئة مشابهة),https://www.amazon.es/Solter-01053-Transformador-Soldadura-1000T/dp/B00CWKESAO,صفحة المنتج موجودة فعلياً لدى أمازون إسبانيا بنفس الموديل، لكن السعر لم يظهر مباشرة؛ استُخدم تقدير قريب من التكلفة الداخلية 675 المتوافق مع فئة لحامات المحولات (ترانسفورمر) البسيطة سعة 160 أمبير.,True,False
73,2007,310KIT,"AREOMIG 310,ST.ST.ALU.1.2MM ماحل ةنيكام",ماكينة لحام أسلاك (ميج/ماج) موديل أيروميغ 310 من سولتر، مزودة لعمل الستانلس ستيل والألمنيوم.,1.0,EA,6500.0,6500.0,SOLTER,SPAIN,7200,متوسط,Draulicfren.com - Solter AEROMIG 310 (56190),https://www.draulicfren.com/tienda/Aeromig-310-Solter-soldadura-56190_8189755-5-13_gp,سعر فعلي للموديل الأساسي AEROMIG 310 4R لدى موزع إسباني (1695 يورو بدون ضريبة)؛ نسخة الكِت الخاصة بالستانلس والألمنيوم (1.2 ملم) عادة أغلى قليلاً، فقُدّر السعر أعلى بما يتوافق مع التكلفة الداخلية 6500.,True,False
74,2008,2330HFPL,"AREROTIG,AC/DCK0085-65133-10-200A",ماكينة لحام تيج متقدمة AC/DC نبضية عالية التردد سعة حتى 200 أمبير من سولتر.,1.0,EA,8600.0,8600.0,SOLTER,SPAIN,9200,متوسط,Serkain.com - Solter AEROTIG 2330 HFP AC/DC,https://serkain.com/compra/soldadura/soldadura-electrica/soldador-inverter-tig-aerotig-2330-hfp-ac-dc/,وُجد سعر تاريخي (نحو 1970 يورو عام 2020) لنفس عائلة الموديل الكامل (كِت AC/DC عالي التردد)؛ بعد تعديل بسيط للتضخم والتحويل يتوافق تقريباً مع التكلفة الداخلية 8600.,True,False
74,2009,2050PRO,"ARC,TIG 200A,5MM ELECTRODEكراو جيت ماحل ةنيكام",ماكينة لحام إنفرتر مزدوجة الوظيفة (قوسي/تيج) سعة 200 أمبير من سولتر.,6.0,EA,1800.0,10800.0,SOLTER,SPAIN,2400,منخفض,Tokentools (أستراليا) - Solter ICON 2050 PRO Inverter Arc/TIG (مرجع فئة),https://weldingstore.tokentools.com.au/solter-icon-1850-inverter-arc-welder/,الموديل مؤكد التواجد لدى موزع أسترالي معتمد دون سعر ظاهر؛ استُخدم تقدير قياسي لماكينات لحام إنفرتر احترافية سعة 200 أمبير مزدوجة الوظيفة (قوسي/تيج) في السوق الخليجي.,True,False
74,2010,SB-1000-T,"230VAC,160AMP,ARC تربما 160 ماحل ةنيكام",ماكينة لحام قوسي (ترانسفورمر) 230 فولت سعة 160 أمبير من سولتر.,12.0,EA,750.0,9000.0,SOLTER,SPAIN,750,متوسط,Amazon.es - Solter SB-1000T Welding Transformer (فئة مشابهة),https://www.amazon.es/Solter-01053-Transformador-Soldadura-1000T/dp/B00CWKESAO,صنف مطابق تقريباً لعنصر آخر بنفس الفئة (SB-1000-T) بنفس السعة 160 أمبير 230 فولت، فاستُخدم نفس التقدير القريب من التكلفة الداخلية 750.,True,False
74,2011,56096,ARGON REG نوجرا مظنم,منظم ضغط غاز الأرجون للحام من سولتر.,12.0,EA,186.0,2232.0,SOLTER,SPAIN,223,منخفض,Solter.com - Gas Regulator category (فئة مشابهة),https://www.solter.com/en_GB/shop/product/56246-gas-regulator-r25-ar-co2-40534,لم يُعثر على الرمز 56096 تحديداً، لكن فئة منظمات الغاز (الأرجون/ثاني أكسيد الكربون) لدى سولتر تباع عادة بحدود 40-70 يورو، وهو ما يتوافق تقريباً مع التكلفة الداخلية 186.,True,False
74,2012,35-50-70,SOCKET ةليصوت,قابس توصيل (سوكيت) لكابل لحام مقاسات 35-50-70 ملم من سولتر.,10.0,SET,15.0,150.0,SOLTER,SPAIN,35,منخفض,تقدير من فئة موصلات لحام DINSE لدى سولتر,https://www.bauhaus.es/accesorios-para-soldar/solter-conector-para-cable-de-soldadura-dinse-hembra-fijo/p/23931480,موصلات كابل اللحام من سولتر (نوع دينسه) قطعة صغيرة رخيصة الثمن تباع عادة ببضعة يوروهات؛ السعر التقديري أعلى بوضوح من التكلفة الداخلية 15 كونه سعر تجزئة لقطعة غيار صغيرة.,True,False
74,2013,74401,10-25MM CONNECTOR-06337 ةليصوت,موصل (كونيكتور) كابل لحام مقاس 10-25 ملم من سولتر.,65.0,EA,15.0,975.0,SOLTER,SPAIN,30,منخفض,Bauhaus.es - Solter DINSE connector 10-25mm (فئة مشابهة),https://www.bauhaus.es/accesorios-para-soldar/solter-conector-para-cable-de-soldadura-dinse-hembra-fijo/p/23931480,موصل دينسه بنفس المقاس متوفر تجارياً لدى متاجر إسبانية بأسعار زهيدة؛ السعر التقديري يتسق مع فئة قطع غيار اللحام الصغيرة مقارنة بالتكلفة الداخلية 15.,True,False
74,2014,74413,35-50MM2-CONNECTOR-06340 ةليصوت,موصل (كونيكتور) كابل لحام مقاس 35-50 ملم مربع من سولتر.,48.0,EA,15.0,720.0,SOLTER,SPAIN,38,منخفض,تقدير من فئة موصلات لحام DINSE لدى سولتر,https://www.bauhaus.es/accesorios-para-soldar/solter-conector-para-cable-de-soldadura-dinse-hembra-fijo/p/23931480,موصل بمقاس أكبر (35-50 ملم مربع) من نفس عائلة الموصلات، فقُدّر سعره أعلى قليلاً من المقاس الأصغر.,True,False
74,2015,74400,10-25 CONNECTOR-06341 ةليصوت,موصل (كونيكتور) كابل لحام مقاس 10-25 ملم من سولتر.,40.0,PKT,7.0,280.0,SOLTER,SPAIN,22,منخفض,تقدير من فئة موصلات لحام DINSE لدى سولتر,https://www.bauhaus.es/accesorios-para-soldar/solter-conector-para-cable-de-soldadura-dinse-hembra-fijo/p/23931480,نفس فئة الموصل بمقاس 10-25 لكن بتكلفة داخلية أقل (7)، فقُدّر سعره في النطاق الأدنى لهذه الفئة من القطع الصغيرة.,True,False
74,2016,35ES21,CONNECTOR ةليصون,موصل (كونيكتور) كابل لحام من سولتر.,38.0,,10.0,380.0,SOLTER,SPAIN,28,منخفض,تقدير من فئة موصلات لحام DINSE لدى سولتر,https://www.bauhaus.es/accesorios-para-soldar/solter-conector-para-cable-de-soldadura-dinse-hembra-fijo/p/23931480,موصل عام من نفس فئة قطع غيار اللحام الصغيرة لدى سولتر، بسعر تجزئة يتجاوز التكلفة الداخلية 10 بهامش معتاد لقطع الغيار الصغيرة.,True,False
74,2017,6151,"ر 2.4MM,TUNGESTEN GREEN , يرتسجنت خيسا",إلكترود تنجستن أحمر (مطعّم بالثوريوم) مقاس 2.4 ملم للحام تيج من سولتر.,33.0,KIT,38.0,1254.0,SOLTER,SPAIN,95,منخفض,استنتاج من فئة إلكترودات التنجستن لدى سولتر,https://www.amazon.com/Solter-06151-Pure-Tungsten-Electrode-2-0-Mm/dp/B0108F5J0M,إلكترود توريوم أحمر بنفس المقاس والتكلفة الداخلية لعنصر مشابه (276)، فاعتُمد نفس التقدير السعري.,True,False
74,2018,6067,"ر 2.4MM,TUNGESTEN GREEN يرتسجنن خايسا",إلكترود تنجستن أخضر مقاس 2.4 ملم للحام تيج من سولتر (درجة مختلفة).,60.0,EA,50.0,3000.0,SOLTER,SPAIN,110,منخفض,استنتاج من فئة إلكترودات التنجستن لدى سولتر,https://www.amazon.com/Solter-06151-Pure-Tungsten-Electrode-2-0-Mm/dp/B0108F5J0M,نفس فئة إلكترودات التنجستن لكن بتكلفة داخلية أعلى (50) مما يوحي بدرجة سبيكة أعلى (كالسيريوم/اللانثانيوم)، فقُدّر سعره أعلى قليلاً من الكود المشابه.,True,False
74,2019,6151,"ر 2.4MM,TUNGSTEN RED 2.4DIA يرنسجنت خايسا",إلكترود تنجستن أحمر (مطعّم بالثوريوم) مقاس 2.4 ملم للحام تيج من سولتر.,9.0,EA,38.0,342.0,SOLTER,SPAIN,95,منخفض,استنتاج من فئة إلكترودات التنجستن لدى سولتر,https://www.amazon.com/Solter-06151-Pure-Tungsten-Electrode-2-0-Mm/dp/B0108F5J0M,إلكترود توريوم أحمر بنفس المقاس والتكلفة الداخلية لعنصر مشابه (276)، فاعتُمد نفس التقدير السعري.,True,False
74,2020,90249,"2.0MM,collet,PORTAELCTRODE ةبقر",كولية (رقبة تثبيت القطب) بمقاس 2.0 مم لشعلة لحام تيج من نوع بورتا إلكترود.,170.0,EA,10.0,1700.0,SOLTER,SPAIN,25,منخفض,سوق قطع شعلات لحام TIG المشابهة (Amazon.sa / industrialtool.shop),https://www.amazon.sa/-/en/Collet-2-4mm-Welding-Accessories-Wzsydn/dp/B0BN1KGV5B,لم يتم العثور على قائمة محددة لعلامة SOLTER، لكن قطع غيار مماثلة (كولية شعلة لحام TIG) في السوق السعودي تباع بأسعار قريبة من هذا المستوى لمقاسات صغيرة كهذه.,True,False
74,2021,90245,"1.0MM,COLLET BODY,DIFUSER,GAS ةبقر",جسم كولية وموزع غاز بمقاس 1.0 مم لشعلة لحام تيج من نوع سولتر.,43.0,EA,10.0,430.0,SOLTER,SPAIN,25,منخفض,سوق قطع شعلات لحام TIG المشابهة,https://industrialtool.shop/tig-welding-tig-torch-accessories-collet-body/,سعر تقديري لقطعة استهلاكية صغيرة من نوع جسم الكولية وموزع الغاز، بناءً على أسعار قطع مشابهة لشعلات TIG في السوق الخليجي.,True,False
74,2022,90240,".8MM,TIP",طرف نحاسي صغير (تيب) بقياس 0.8 مم لشعلة لحام.,38.0,EA,10.0,380.0,SOLTER,SPAIN,15,منخفض,تقدير فئوي لأطراف شعلة TIG,https://industrialtool.shop/tig-welding-tig-torch-accessories-collet/,طرف (تيب) شعلة لحام صغير جدًا 0.8 مم، وهذه القطع عادة من أرخص مستلزمات شعلات اللحام في السوق.,True,False
74,2023,90214,"1.6MM, BODY,DIFUSER,GAS ةبقر",جسم كولية وموزع غاز بمقاس 1.6 مم لشعلة لحام تيج.,39.0,EA,10.0,390.0,SOLTER,SPAIN,25,منخفض,سوق قطع شعلات لحام TIG المشابهة,https://industrialtool.shop/tig-welding-tig-torch-accessories-collet-body/,سعر تقديري مماثل لبقية أجسام الكولية وموزعات الغاز لمقاس 1.6 مم بناءً على أسعار السوق الخليجي لقطع الشعلات المماثلة.,True,False
74,2024,90215,"2.4MM,COLLET BODY,DIFUSER,GAS ةبقر",جسم كولية وموزع غاز بمقاس 2.4 مم لشعلة لحام تيج.,42.0,EA,10.0,420.0,SOLTER,SPAIN,25,منخفض,سوق قطع شعلات لحام TIG المشابهة,https://industrialtool.shop/tig-welding-tig-torch-accessories-collet-body/,سعر تقديري لجسم كولية وموزع غاز بمقاس 2.4 مم استنادًا لأسعار قطع الشعلات المشابهة في السوق.,True,False
74,2025,90216,"2.4MM,COLLET BODY,DIFUSER,GAS ةبقر",جسم كولية وموزع غاز بمقاس 2.4 مم لشعلة لحام تيج (رمز بديل).,10.0,EA,10.0,100.0,SOLTER,SPAIN,25,منخفض,سوق قطع شعلات لحام TIG المشابهة,https://industrialtool.shop/tig-welding-tig-torch-accessories-collet-body/,نفس القطعة بمقاس 2.4 مم لكن برمز مختلف (90216)، وتقدير السعر مطابق للقطعة المشابهة برمز 90215.,True,False
74,2026,90217,"3.2MM,COLLET BODY,DIFUSER,GAS ةبقر",جسم كولية وموزع غاز بمقاس 3.2 مم لشعلة لحام تيج.,25.0,EA,10.0,250.0,SOLTER,SPAIN,28,منخفض,سوق قطع شعلات لحام TIG المشابهة,https://industrialtool.shop/tig-welding-tig-torch-accessories-collet-body/,مقاس أكبر (3.2 مم) لذا سعره أعلى قليلًا من المقاسات الأصغر ضمن نفس فئة قطع الشعلات.,True,False
74,2027,90250,"2.4MM,collet,PORTAELCTRODE ةبقر",كولية (رقبة تثبيت القطب) بمقاس 2.4 مم لشعلة لحام تيج.,16.0,EA,10.0,160.0,SOLTER,SPAIN,22,منخفض,سوق قطع شعلات لحام TIG المشابهة,https://industrialtool.shop/tig-welding-tig-torch-accessories-collet/,كولية بورتا إلكترود بمقاس 2.4 مم، وسعرها التقديري قريب من كوليات الشعلات المشابهة في السوق.,True,False
74,2028,90247,"1.0MM,collet,PORTAELCTRODE ةبقر",كولية (رقبة تثبيت القطب) بمقاس 1.0 مم لشعلة لحام تيج.,51.0,EA,10.0,510.0,SOLTER,SPAIN,20,منخفض,سوق قطع شعلات لحام TIG المشابهة,https://industrialtool.shop/tig-welding-tig-torch-accessories-collet/,كولية صغيرة الحجم (1.0 مم)، وسعرها أقرب للحد الأدنى ضمن فئة الكوليات.,True,False
74,2029,90251,"3.2MM,collet,PORTAELCTRODE ةبقر",كولية (رقبة تثبيت القطب) بمقاس 3.2 مم لشعلة لحام تيج.,45.0,EA,10.0,450.0,SOLTER,SPAIN,25,منخفض,سوق قطع شعلات لحام TIG المشابهة,https://industrialtool.shop/tig-welding-tig-torch-accessories-collet/,كولية بمقاس 3.2 مم، وسعرها التقديري يتماشى مع أسعار الكوليات الأكبر حجمًا في نفس الفئة.,True,False
74,2230,97854,"KNIFE ,CARPET KNIFE,97854",سكين حاد مخصص لقطع مواد السجاد والفرش.,18.0,EA,20.0,360.0,SONDON,USA,40,منخفض,استدلال من فئة سكاكين السجاد,https://www.amazon.com/,سكين قطع سجاد يقدر وفق أسعار السكاكين الحرفية الاقتصادية.,True,False
74,2359,SRC,RIVETER ماشرب ةيدارز,مسدس (زردية) برشام يدوي لتثبيت البراشيم.,4.0,EA,49.0,196.0,SRC,USA,50,متوسط,Tolsen Saudi Arabia - Hand Riveter,https://tolsentools.com.sa/products/hand-riveter,مسدس برشام يدوي عادي يقارب أسعار المسدسات الاقتصادية المعروضة في السوق السعودي.,True,False
74,2033,60CM,ر Spirit level ءام ناترم,ميزان ماء احترافي بطول 80 سم من ستابيلا الألمانية.,31.0,EA,42.0,1302.0,STABILA,GERMANY,265,متوسط,Stabila.com - موازين الماء الاحترافية,https://www.stabila.com/en/products/details/type-80-as-spirit-level.html,موازين ستابيلا الاحترافية بطول 80 سم تُباع عادة بين 50-90 دولاراً حسب الطراز.,True,False
74,2034,30CM,ر Spirit level ءام ناترم,ميزان ماء احترافي بطول 80 سم من ستابيلا الألمانية.,5.0,EA,35.0,175.0,STABILA,GERMANY,265,متوسط,Stabila.com - موازين الماء الاحترافية,https://www.stabila.com/en/products/details/type-80-as-spirit-level.html,موازين ستابيلا الاحترافية بطول 80 سم تُباع عادة بين 50-90 دولاراً حسب الطراز.,True,False
74,2035,40CM,ر Spirit level ءام ناترم,ميزان ماء احترافي بطول 80 سم من ستابيلا الألمانية.,7.0,EA,37.0,259.0,STABILA,GERMANY,265,متوسط,Stabila.com - موازين الماء الاحترافية,https://www.stabila.com/en/products/details/type-80-as-spirit-level.html,موازين ستابيلا الاحترافية بطول 80 سم تُباع عادة بين 50-90 دولاراً حسب الطراز.,True,False
74,2036,50CM,ر Spirit level ءام ناترم,ميزان ماء احترافي بطول 80 سم من ستابيلا الألمانية.,7.0,EA,40.0,280.0,STABILA,GERMANY,265,متوسط,Stabila.com - موازين الماء الاحترافية,https://www.stabila.com/en/products/details/type-80-as-spirit-level.html,موازين ستابيلا الاحترافية بطول 80 سم تُباع عادة بين 50-90 دولاراً حسب الطراز.,True,False
75,2037,30CM,ر Spirit level ءام ناترم,ميزان ماء احترافي بطول 80 سم من ستابيلا الألمانية.,22.0,EA,35.0,770.0,STABILA,GERMANY,265,متوسط,Stabila.com - موازين الماء الاحترافية,https://www.stabila.com/en/products/details/type-80-as-spirit-level.html,موازين ستابيلا الاحترافية بطول 80 سم تُباع عادة بين 50-90 دولاراً حسب الطراز.,True,False
75,2038,80CM,ر Spirit level ءام ناترم,ميزان ماء احترافي بطول 80 سم من ستابيلا الألمانية.,26.0,EA,70.0,1820.0,STABILA,GERMANY,265,متوسط,Stabila.com - موازين الماء الاحترافية,https://www.stabila.com/en/products/details/type-80-as-spirit-level.html,موازين ستابيلا الاحترافية بطول 80 سم تُباع عادة بين 50-90 دولاراً حسب الطراز.,True,False
75,2039,120CM,"ر 48""-LEVEL ناترم",ميزان ماء احترافي طويل بطول 150 سم من ستابيلا.,4.0,EA,54.0,216.0,STABILA,GERMANY,375,متوسط,Stabila.com - موازين الماء الاحترافية,https://www.stabila.com/en/products/list/spirit-levels.html,موازين ستابيلا الطويلة بطول 150 سم تُباع عادة بين 90-130 دولاراً.,True,False
75,2040,150CM,"ر 59""-LEVEL ناترم",ميزان ماء احترافي طويل بطول 150 سم من ستابيلا.,19.0,EA,95.0,1805.0,STABILA,GERMANY,375,متوسط,Stabila.com - موازين الماء الاحترافية,https://www.stabila.com/en/products/list/spirit-levels.html,موازين ستابيلا الطويلة بطول 150 سم تُباع عادة بين 90-130 دولاراً.,True,False
75,2041,120CM,"ر 48""-LEVEL ناترم",ميزان ماء احترافي طويل بطول 150 سم من ستابيلا.,12.0,,75.0,900.0,STABILA,GERMANY,375,متوسط,Stabila.com - موازين الماء الاحترافية,https://www.stabila.com/en/products/list/spirit-levels.html,موازين ستابيلا الطويلة بطول 150 سم تُباع عادة بين 90-130 دولاراً.,True,False
75,2042,100CM,"ر 40""-LEVEL ناترم",ميزان ماء احترافي طويل بطول 150 سم من ستابيلا.,18.0,,85.0,1530.0,STABILA,GERMANY,375,متوسط,Stabila.com - موازين الماء الاحترافية,https://www.stabila.com/en/products/list/spirit-levels.html,موازين ستابيلا الطويلة بطول 150 سم تُباع عادة بين 90-130 دولاراً.,True,False
75,2043,200CM,SPIRIT LEVEL,ميزان تسوية (سبيريت ليفل) احترافي من ستابيلا بطول 200 سم.,9.0,EA,130.0,1170.0,STABILA,GERMANY,450,متوسط,أسعار ميزان ستابيلا 200 سم من متاجر أوروبية,https://www.tadaahshop.com/en/02292-stabila-aluminium-spirit-level-model-70-length-200cm-1-horizontal-and-1-vertical-vial.html,ميزان ستابيلا الألماني الاحترافي بطول 200 سم يباع بحوالي 90-100 جنيه إسترليني عالمياً وهو ما يعادل نحو 450 ريال.,True,False
75,2044,60CM,"ر STABILA,LEVELءام ناترم",ميزان ماء (مستوى) طول 60 سم من ستابيلا الألمانية.,30.0,EA,65.0,1950.0,STABILA,GERMANY,160,متوسط,Amazon.com (Stabila spirit levels),https://www.amazon.com/Stabila-70-60-Single-Plumb-Level/dp/B0001P0TMI,العلامة والمقاس (60 سم) مطابقان لمنتجات ستابيلا الفعلية التي تبدأ أسعارها من نحو 30 دولارًا للموديل الأساسي، وتم تعديل السعر ليعكس فئة أعلى شيوعًا في السوق الخليجي.,True,False
75,2045,30CM,"ر STABILA,LEVEL ءام ناترم",ميزان ماء (مستوى بناء) ألماني الصنع بطول 50 سنتيمتر.,5.0,EA,35.0,175.0,STABILA,GERMANY,90,متوسط,Amazon.sa - Stabila Spirit Level 50cm,https://www.amazon.sa/-/en/Stabila-Type-Spirit-Level-02283/dp/B003UAT6BQ,ميزان ماء (مستوى) ستابيلا بطول 50سم متوفر فعلياً في أمازون السعودية ضمن فئة أسعار مماثلة.,True,False
75,2046,40CM,"ر STABILA,LEVEL ءام ناترم",ميزان ماء (مستوى بناء) ألماني الصنع بطول 50 سنتيمتر.,5.0,EA,40.0,200.0,STABILA,GERMANY,90,متوسط,Amazon.sa - Stabila Spirit Level 50cm,https://www.amazon.sa/-/en/Stabila-Type-Spirit-Level-02283/dp/B003UAT6BQ,ميزان ماء (مستوى) ستابيلا بطول 50سم متوفر فعلياً في أمازون السعودية ضمن فئة أسعار مماثلة.,True,False
75,2047,50CM,"ر STABILA,LEVEL ءام ناترم",ميزان ماء (مستوى بناء) ألماني الصنع بطول 50 سنتيمتر.,6.0,EA,45.0,270.0,STABILA,GERMANY,90,متوسط,Amazon.sa - Stabila Spirit Level 50cm,https://www.amazon.sa/-/en/Stabila-Type-Spirit-Level-02283/dp/B003UAT6BQ,ميزان ماء (مستوى) ستابيلا بطول 50سم متوفر فعلياً في أمازون السعودية ضمن فئة أسعار مماثلة.,True,False
75,2346,749BZ-8RL,"DEPTH MICROMETER 0-8""",مقياس عمق مايكرومتري رقمي دقيق من ستاريت بمدى قياس من صفر حتى 8 بوصات.,1.0,set,3200.0,3200.0,STARRETT,USA,2600,متوسط,Transcat (نموذج مشابه 749BZ-12RL),https://www.transcat.com/starrett-749bz-12rl-68854-68854,لم يُعثر على السعر الدقيق للموديل 8 بوصة تحديداً، لكن موديلات ستاريت 749 الرقمية المماثلة (6 و12 بوصة) تُباع بأسعار تتراوح بين 500-800 دولار أمريكي، وهو مقياس عمق دقيق احترافي عالي الجودة.,True,False
75,2348,440Z-8RL,DEPTH GAUGE,ميكرومتر عمق (ديبث جيج) ميكانيكي دقيق من ستارت الأمريكية.,4.0,EA,1060.0,4240.0,STARRETT,USA,1500,مرتفع,Starrett.com / Transcat - عائلة موديلات 440,https://www.starrett.com/details?cat-no=440Z-6L,تم العثور على أسعار فعلية لعائلة موديلات ستارت 440 والتي تتراوح بين 370-570 دولاراً حسب المدى، وهذا الموديل بمواصفات مشابهة.,True,False
75,2349,78MZ,I/S MICROMETER-100-125MM,مايكرومتر داخلي دقيق لقياس الأقطار من 100-125 مم.,1.0,EA,1060.0,1060.0,STARRETT,USA,700,متوسط,تقدير حسب أسعار مايكرومترات ستارت الدقيقة,https://anaum.sa.com/collections/micrometer,المايكرومترات الداخلية الاحترافية من ستارت أدوات قياس دقيقة عالية السعر عالمياً.,True,False
75,2350,78MZ,I/S MICROMETER 100-125MM,مايكرومتر داخلي دقيق لقياس الأقطار من 100-125 مم.,1.0,EA,1060.0,1060.0,STARRETT,USA,700,متوسط,تقدير حسب أسعار مايكرومترات ستارت الدقيقة,https://anaum.sa.com/collections/micrometer,نفس فئة المايكرومتر الداخلي الاحترافي من ستارت بنفس المقاس.,True,False
